citing_cluster_id,citing_url,cited_cluster_id,cited_url,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,109118,https://www.courtlistener.com/opinion/109118/gulf-oil-corp-v-copp-paving-co/,Copp Paving,Gulf Oil Corp. v. Copp Paving Co.,"['1974 U.S. LEXIS 47', '419 U.S. 186', '95 S. Ct. 392', '42 L. Ed. 2d 378']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,111443,https://www.courtlistener.com/opinion/111443/russell-v-united-states/,Russell,Russell v. United States,"['53 U.S.L.W. 4652', '1985 U.S. LEXIS 28', '471 U.S. 858', '105 S. Ct. 2455', '85 L. Ed. 2d 829']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,108887,https://www.courtlistener.com/opinion/108887/merrill-lynch-pierce-fenner-smith-inc-v-ware/,Ware,"Merrill Lynch, Pierce, Fenner & Smith, Inc. v. Ware","['1973 U.S. LEXIS 179', '414 U.S. 117', '94 S. Ct. 383', '38 L. Ed. 2d 348']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,103464,https://www.courtlistener.com/opinion/103464/federal-trade-commission-v-bunte-bros/,,Federal Trade Commission v. Bunte Bros.,"['1941 U.S. LEXIS 1315', '85 L. Ed. 881', '61 S. Ct. 580', '312 U.S. 349']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,109294,https://www.courtlistener.com/opinion/109294/united-states-v-american-building-maintenance-industries/,American Bldg,United States v. American Building Maintenance Industries,"['1975 U.S. LEXIS 153', '422 U.S. 271', '95 S. Ct. 2150', '45 L. Ed. 2d 177']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,480811,https://www.courtlistener.com/opinion/480811/john-m-foster-cross-appellant-v-cf-turley-jr-aka-frank-turley/,,"John M. Foster, Cross-Appellant v. C.F. Turley, Jr., A/K/A Frank Turley, Defendant-Counterclaimant-Appellant, Cross-Appellee","['1986 U.S. App. LEXIS 35077', '808 F.2d 38']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,100461,https://www.courtlistener.com/opinion/100461/united-leather-workers-international-union-local-lodge-or-union-no-66-v/,Leather Workers,"United Leather Workers International Union, Local Lodge or Union No. 66 v. Herkert & Meisel Trunk Co.","['33 A.L.R. 566', '1924 U.S. LEXIS 2626', '68 L. Ed. 1104', '44 S. Ct. 623', '265 U.S. 457']",Ursula Gorham,Distinguished by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,99546,https://www.courtlistener.com/opinion/99546/the-atlanten/,,The Atlanten,"['1920 U.S. LEXIS 1577', '64 L. Ed. 586', '40 S. Ct. 332', '252 U.S. 313']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,1761884,https://www.courtlistener.com/opinion/1761884/wells-v-mobile-county-bd-of-realtors-inc/,Wells,"Wells v. Mobile County Bd. of Realtors, Inc.",['387 So. 2d 140'],Ursula Gorham,Questioned by,cited only in dissent
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,1550453,https://www.courtlistener.com/opinion/1550453/atlantic-fruit-co-v-red-cross-line/,,Atlantic Fruit Co. v. Red Cross Line,"['1925 A.M.C. 74', '1924 U.S. App. LEXIS 2313', '5 F.2d 218']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,86405,https://www.courtlistener.com/opinion/86405/alexandria-canal-co-v-swann/,Swann,Alexandria Canal Co. v. Swann,"['1847 U.S. LEXIS 298', '5 How. 83', '12 L. Ed. 60', '46 U.S. 83']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,1470938,https://www.courtlistener.com/opinion/1470938/rea-express-v-missouri-pacific-railroad-company/,,REA Express v. Missouri Pacific Railroad Company,"['1969 Tex. App. LEXIS 2721', '447 S.W.2d 721']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,1491594,https://www.courtlistener.com/opinion/1491594/lacheney-v-profitkey-international-inc/,Lacheney,"Lacheney v. Profitkey International, Inc.","['1993 WL 127739', '1993 U.S. Dist. LEXIS 5487', '818 F. Supp. 922']",Ursula Gorham,Declined to follow by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,253200,https://www.courtlistener.com/opinion/253200/metro-industrial-painting-corp-and-max-gerben-joan-gerben-and-leo-gerben/,,,"['1961 U.S. App. LEXIS 5296', '287 F.2d 382']",Ursula Gorham,Declined to follow by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,437164,https://www.courtlistener.com/opinion/437164/eleanor-snyder-of-the-estate-of-leroy-liljedahl-v-bruton-smith/,,"Eleanor Snyder, of the Estate of Leroy Liljedahl v. Bruton Smith",['736 F.2d 409'],Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,568511,https://www.courtlistener.com/opinion/568511/mcdermott-international-inc-v-lloyds-underwriters-of-london-john/,,,['944 F.2d 1199'],Ursula Gorham,Distinguished by,cited only in dissent
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,8811041,https://www.courtlistener.com/opinion/8811041/united-states-asphalt-refining-co-v-trinidad-lake-petroleum-co/,,United States Asphalt Refining Co. v. Trinidad Lake Petroleum Co.,"['1915 U.S. Dist. LEXIS 1572', '222 F. 1006']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,8758104,https://www.courtlistener.com/opinion/8758104/munson-v-straits-of-dover-s-s-co/,Munson,Munson v. Straits of Dover S. S. Co.,"['1900 U.S. App. LEXIS 4621', '43 C.C.A. 57', '102 F. 926']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,8823271,https://www.courtlistener.com/opinion/8823271/aktieselskabet-korn-og-foderstof-kompagniet-v-rederiaktiebolaget-atlanten/,,Aktieselskabet Korn-og Foderstof Kompagniet v. Rederiaktiebolaget Atlanten,"['163 C.C.A. 185', '250 F. 935']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,8882326,https://www.courtlistener.com/opinion/8882326/munson-v-straits-of-dover-s-s-co/,Munson,Munson v. Straits of Dover S. S. Co.,"['1900 U.S. Dist. LEXIS 366', '99 F. 787']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,1519044,https://www.courtlistener.com/opinion/1519044/rubewa-products-co-v-watsons-quality-turkey-products-inc/,,"Rubewa Products Co. v. Watson's Quality Turkey Products, Inc.","['1968 D.C. App. LEXIS 159', '242 A.2d 609']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,8837465,https://www.courtlistener.com/opinion/8837465/atlantic-fruit-co-v-red-cross-line/,,Atlantic Fruit Co. v. Red Cross Line,"['1921 U.S. Dist. LEXIS 965', '276 F. 319']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,9349748,https://www.courtlistener.com/opinion/9349748/york-international-v-alabama-oxygen-co/,,York International v. Alabama Oxygen Co.,"['1984 U.S. LEXIS 995', '79 L. Ed. 2d 668', '52 U.S.L.W. 3609', '104 S. Ct. 1260', '465 U.S. 1016']",Ursula Gorham,Cited by,
117892,https://www.courtlistener.com/opinion/117892/allied-bruce-terminix-cos-inc-v-dobson/,6624870,https://www.courtlistener.com/opinion/6624870/bozeman-v-gilbert/,Bozeman,Bozeman v. Gilbert,['1 Ala. 90'],Ursula Gorham,Questioned by,cited only in dissent
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,97242,https://www.courtlistener.com/opinion/97242/weems-v-united-states/,Weems,Weems v. United States,"['1910 U.S. LEXIS 1966', '54 L. Ed. 793', '30 S. Ct. 544', '217 U.S. 349']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,108605,https://www.courtlistener.com/opinion/108605/furman-v-georgia/,Furman,Furman v. Georgia,"['1972 U.S. LEXIS 169', '408 U.S. 238', '92 S. Ct. 2726', '33 L. Ed. 2d 346']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,109731,https://www.courtlistener.com/opinion/109731/coker-v-georgia/,Coker,Coker v. Georgia,"['1977 U.S. LEXIS 146', '433 U.S. 584', '97 S. Ct. 2861', '53 L. Ed. 2d 982']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,97635,https://www.courtlistener.com/opinion/97635/graham-v-west-virginia/,Graham,Graham v. West Virginia,"['70 W. Va. 793', '1912 U.S. LEXIS 2330', '56 L. Ed. 917', '32 S. Ct. 583', '224 U.S. 616']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,312903,https://www.courtlistener.com/opinion/312903/dewey-hart-v-ira-m-coiner-warden-of-the-west-virginia-state-penitentiary/,,"Dewey Hart v. Ira M. Coiner, Warden of the West Virginia State Penitentiary","['1973 U.S. App. LEXIS 8779', '27 A.L.R. Fed. 93', '483 F.2d 136']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,109532,https://www.courtlistener.com/opinion/109532/gregg-v-georgia/,Gregg,Gregg v. Georgia,"['1976 U.S. LEXIS 82', '428 U.S. 153', '96 S. Ct. 2909', '49 L. Ed. 2d 859']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,98671,https://www.courtlistener.com/opinion/98671/badders-v-united-states/,Badders,Badders v. United States,"['1916 U.S. LEXIS 1460', '60 L. Ed. 706', '36 S. Ct. 367', '240 U.S. 391']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,1406556,https://www.courtlistener.com/opinion/1406556/state-v-lee/,,State v. Lee,"['1976 Wash. LEXIS 717', '87 Wash. 2d 932', '558 P.2d 236']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,361068,https://www.courtlistener.com/opinion/361068/william-james-rummel-v-w-j-estelle-jr-director-texas-department-of/,,"William James Rummel v. W. J. Estelle, Jr., Director, Texas Department of Corrections, Respondent","['1978 U.S. App. LEXIS 6865', '587 F.2d 651']",Andrew Nordick,Affirmed by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,106451,https://www.courtlistener.com/opinion/106451/robinson-v-california/,Robinson,Robinson v. California,"['1962 U.S. LEXIS 850', '370 U.S. 660', '82 S. Ct. 1417', '8 L. Ed. 2d 758']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,107342,https://www.courtlistener.com/opinion/107342/spencer-v-texas/,Spencer,Spencer v. Texas,"['1967 U.S. LEXIS 2453', '385 U.S. 554', '87 S. Ct. 648', '17 L. Ed. 2d 606']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,352328,https://www.courtlistener.com/opinion/352328/william-james-rummel-v-w-j-estelle-jr-director-texas-department-of/,,"William James Rummel v. W. J. Estelle, Jr., Director, Texas Department of Corrections, Respondent","['1978 U.S. App. LEXIS 11543', '568 F.2d 1193']",Andrew Nordick,Vacated as recognized by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,109717,https://www.courtlistener.com/opinion/109717/wainwright-v-sykes/,Wainwright,Wainwright v. Sykes,"['1977 U.S. LEXIS 135', '433 U.S. 72', '97 S. Ct. 2497', '53 L. Ed. 2d 594']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,109635,https://www.courtlistener.com/opinion/109635/ingraham-v-wright/,Ingraham,Ingraham v. Wright,"['1977 U.S. LEXIS 74', '430 U.S. 651', '97 S. Ct. 1401', '51 L. Ed. 2d 711']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,105659,https://www.courtlistener.com/opinion/105659/trop-v-dulles/,Trop,Trop v. Dulles,"['1958 U.S. LEXIS 1284', '356 U.S. 86', '78 S. Ct. 590', '2 L. Ed. 2d 630']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,93324,https://www.courtlistener.com/opinion/93324/oneil-v-vermont/,O'Neil,O'Neil v. Vermont,"['1892 U.S. LEXIS 2082', '36 L. Ed. 450', '12 S. Ct. 693', '144 U.S. 323']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,110085,https://www.courtlistener.com/opinion/110085/greenholtz-v-inmates-of-the-nebraska-penal-correctional-complex/,Greenholtz,Greenholtz v. Inmates of the Nebraska Penal & Correctional Complex,"['1979 U.S. LEXIS 116', '442 U.S. 1', '99 S. Ct. 2100', '60 L. Ed. 2d 668']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,106333,https://www.courtlistener.com/opinion/106333/oyler-v-boles/,Oyler,Oyler v. Boles,"['1962 U.S. LEXIS 1770', '368 U.S. 448', '82 S. Ct. 501', '7 L. Ed. 2d 446']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,92834,https://www.courtlistener.com/opinion/92834/in-re-kemmler/,In Re Kemmler,In Re Kemmler,"['1890 U.S. LEXIS 2223', '34 L. Ed. 519', '10 S. Ct. 930', '136 U.S. 436']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,104355,https://www.courtlistener.com/opinion/104355/louisiana-ex-rel-francis-v-resweber/,Resweber,Louisiana Ex Rel. Francis v. Resweber,"['1947 U.S. LEXIS 2777', '91 L. Ed. 422', '329 U.S. 459', '67 S. Ct. 374']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,2364844,https://www.courtlistener.com/opinion/2364844/rogers-v-state/,,Rogers v. State,"['1959 Tex. Crim. App. LEXIS 2540', '168 Tex. Crim. 306', '325 S.W.2d 697']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,328126,https://www.courtlistener.com/opinion/328126/william-griffin-v-warden-west-virginia-state-penitentiary/,,"William Griffin v. Warden, West Virginia State Penitentiary","['1975 U.S. App. LEXIS 14312', '517 F.2d 756']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,1267746,https://www.courtlistener.com/opinion/1267746/state-v-thomas/,Thomas,State v. Thomas,"['16 Wash. App. 1', '553 P.2d 1357']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,2439548,https://www.courtlistener.com/opinion/2439548/cromeans-v-state/,Cromeans,Cromeans v. State,"['1954 Tex. Crim. App. LEXIS 1865', '160 Tex. Crim. 135', '268 S.W.2d 133']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,103012,https://www.courtlistener.com/opinion/103012/erie-railroad-v-tompkins/,Erie R. Co.,Erie Railroad v. Tompkins,"['114 A.L.R. 1487', '11 Ohio Op. 246', '1938 U.S. LEXIS 984', '82 L. Ed. 1188', '58 S. Ct. 817', '304 U.S. 64']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,108606,https://www.courtlistener.com/opinion/108606/morrissey-v-brewer/,Morrissey,Morrissey v. Brewer,"['1972 U.S. LEXIS 19', '408 U.S. 471', '92 S. Ct. 2593', '33 L. Ed. 2d 484']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,109535,https://www.courtlistener.com/opinion/109535/woodson-v-north-carolina/,Woodson,Woodson v. North Carolina,"['1976 U.S. LEXIS 85', '428 U.S. 280', '96 S. Ct. 2978', '49 L. Ed. 2d 944']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,96276,https://www.courtlistener.com/opinion/96276/lochner-v-new-york/,Lochner,Lochner v. New York,"['1905 U.S. LEXIS 1153', '49 L. Ed. 937', '25 S. Ct. 539', '198 U.S. 45']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,105742,https://www.courtlistener.com/opinion/105742/gore-v-united-states/,Gore,Gore v. United States,"['1958 U.S. LEXIS 1801', '357 U.S. 386', '78 S. Ct. 1280', '2 L. Ed. 2d 1405']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,109919,https://www.courtlistener.com/opinion/109919/hutto-v-finney/,Hutto,Hutto v. Finney,"['1978 U.S. LEXIS 125', '437 U.S. 678', '98 S. Ct. 2565', '57 L. Ed. 2d 522']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,95415,https://www.courtlistener.com/opinion/95415/mcdonald-v-massachusetts/,McDonald,McDonald v. Massachusetts,"['1901 U.S. LEXIS 1306', '45 L. Ed. 542', '21 S. Ct. 389', '180 U.S. 311']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,89923,https://www.courtlistener.com/opinion/89923/wilkerson-v-utah/,Wilkerson,Wilkerson v. Utah,"['1878 U.S. LEXIS 1517', '25 L. Ed. 345', '99 U.S. 130']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,96941,https://www.courtlistener.com/opinion/96941/waters-pierce-oil-co-v-texas-no-1/,,Waters-Pierce Oil Co. v. Texas (No. 1),"['1909 U.S. LEXIS 1799', '53 L. Ed. 417', '29 S. Ct. 220', '212 U.S. 86']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,93638,https://www.courtlistener.com/opinion/93638/baltimore-ohio-railroad-v-baugh/,Baugh,Baltimore & Ohio Railroad v. Baugh,"['1893 U.S. LEXIS 2312', '37 L. Ed. 772', '13 S. Ct. 914', '149 U.S. 368']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,95933,https://www.courtlistener.com/opinion/95933/howard-v-fleming/,Howard,Howard v. Fleming,"['1903 U.S. LEXIS 1470', '48 L. Ed. 121', '24 S. Ct. 49', '191 U.S. 126']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,351040,https://www.courtlistener.com/opinion/351040/albert-johnson-v-selma-wells/,,Albert Johnson v. Selma Wells,"['1978 U.S. App. LEXIS 12836', '566 F.2d 1016']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,103630,https://www.courtlistener.com/opinion/103630/pearce-v-commissioner/,Pearce,Pearce v. Commissioner,"['28 A.F.T.R. (P-H) 1001', '1942 U.S. LEXIS 850', '86 L. Ed. 1016', '62 S. Ct. 754', '315 U.S. 543']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,265275,https://www.courtlistener.com/opinion/265275/united-states-v-william-joseph-martell/,,United States v. William Joseph Martell,"['1964 U.S. App. LEXIS 4517', '335 F.2d 764']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,351722,https://www.courtlistener.com/opinion/351722/united-states-v-arthur-edward-williamson/,,United States v. Arthur Edward Williamson,"['1977 U.S. App. LEXIS 5431', '567 F.2d 610']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,1338252,https://www.courtlistener.com/opinion/1338252/martin-v-leverette/,Martin,Martin v. Leverette,"['1978 W. Va. LEXIS 258', '161 W. Va. 547', '244 S.E.2d 39']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,2411558,https://www.courtlistener.com/opinion/2411558/tyra-v-state/,Tyra,Tyra v. State,"['1976 Tex. Crim. App. LEXIS 910', '534 S.W.2d 695']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,326336,https://www.courtlistener.com/opinion/326336/united-states-v-larry-drake-atkinson-united-states-of-america-v-amos/,,"United States v. Larry Drake Atkinson, United States of America v. Amos Manuel Dubois","['1975 U.S. App. LEXIS 15707', '513 F.2d 38']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,294988,https://www.courtlistener.com/opinion/294988/william-ralph-v-warden-maryland-penitentiary/,,"William Ralph v. Warden, Maryland Penitentiary",['438 F.2d 786'],Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,340064,https://www.courtlistener.com/opinion/340064/robert-roberts-v-george-collins-warden-maryland-penitentiary-robert/,,"Robert Roberts v. George Collins, Warden, Maryland Penitentiary, Robert Roberts v. George Collins, Warden, Maryland Penitentiary","['1976 U.S. App. LEXIS 6494', '544 F.2d 168']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,336539,https://www.courtlistener.com/opinion/336539/arthur-a-hall-jr-v-arthur-l-mckenzie-warden-of-the-west-virginia-state/,,"Arthur A. Hall, Jr. v. Arthur L. McKenzie Warden of the West Virginia State Penitentiary","['1976 U.S. App. LEXIS 8298', '537 F.2d 1232']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,1320642,https://www.courtlistener.com/opinion/1320642/simmons-v-state/,Simmons,Simmons v. State,"['1975 S.C. LEXIS 372', '264 S.C. 417', '215 S.E.2d 883']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,343450,https://www.courtlistener.com/opinion/343450/james-craft-v-the-texas-board-of-pardons-and-paroles-clyde-whiteside/,,"James Craft v. The Texas Board of Pardons and Paroles, Clyde Whiteside, Chairman, Charles Shandera, Selma Wells, Member","['1977 U.S. App. LEXIS 13810', '550 F.2d 1054']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,321690,https://www.courtlistener.com/opinion/321690/united-states-v-clifton-wooten-jr/,,"United States v. Clifton Wooten, Jr.","['1974 U.S. App. LEXIS 6674', '503 F.2d 65']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,312904,https://www.courtlistener.com/opinion/312904/jesse-lee-wood-v-state-of-south-carolina/,,Jesse Lee Wood v. State of South Carolina,"['1973 U.S. App. LEXIS 8781', '483 F.2d 149']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,301706,https://www.courtlistener.com/opinion/301706/cecil-h-robinson-v-warden-maryland-house-of-correction/,,"Cecil H. Robinson v. Warden, Maryland House of Correction","['1972 U.S. App. LEXIS 11350', '455 F.2d 1172']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,1672005,https://www.courtlistener.com/opinion/1672005/thiess-v-state-administrative-board-of-election-laws/,Thiess,Thiess v. State Administrative Board of Election Laws,"['1974 U.S. Dist. LEXIS 11410', '387 F. Supp. 1038']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,2148255,https://www.courtlistener.com/opinion/2148255/wolkind-v-selph/,Wolkind,Wolkind v. Selph,['473 F. Supp. 675'],Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,2347317,https://www.courtlistener.com/opinion/2347317/queen-v-leeke/,Queen,Queen v. Leeke,"['1978 U.S. Dist. LEXIS 19391', '457 F. Supp. 476']",Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,8921238,https://www.courtlistener.com/opinion/8921238/davis-v-davis/,Davis,Davis v. Davis,['601 F.2d 153'],Andrew Nordick,Cited by,
110223,https://www.courtlistener.com/opinion/110223/rummel-v-estelle/,1601489,https://www.courtlistener.com/opinion/1601489/thacker-v-garrison/,Thacker,Thacker v. Garrison,"['1978 U.S. Dist. LEXIS 19623', '445 F. Supp. 376']",Andrew Nordick,Cited by,
103732,https://www.courtlistener.com/opinion/103732/garrett-v-moore-mccormack-co-inc/,95840,https://www.courtlistener.com/opinion/95840/the-osceola/,,The Osceola,"['2000 A.M.C. 1207', '1903 U.S. LEXIS 1340', '47 L. Ed. 760', '23 S. Ct. 483', '189 U.S. 158']",Miriam Marks,Cited by,
103732,https://www.courtlistener.com/opinion/103732/garrett-v-moore-mccormack-co-inc/,103121,https://www.courtlistener.com/opinion/103121/socony-vacuum-oil-co-v-smith/,,Socony-Vacuum Oil Co. v. Smith,"['1939 U.S. LEXIS 984', '83 L. Ed. 265', '59 S. Ct. 262', '305 U.S. 424']",Miriam Marks,Cited by,
103732,https://www.courtlistener.com/opinion/103732/garrett-v-moore-mccormack-co-inc/,102648,https://www.courtlistener.com/opinion/102648/the-arizona-v-anelich/,Anelich,The Arizona v. Anelich,"['1936 U.S. LEXIS 956', '80 L. Ed. 1075', '56 S. Ct. 707', '298 U.S. 110']",Miriam Marks,Cited by,
103732,https://www.courtlistener.com/opinion/103732/garrett-v-moore-mccormack-co-inc/,103012,https://www.courtlistener.com/opinion/103012/erie-railroad-v-tompkins/,Erie R. Co.,Erie Railroad v. Tompkins,"['114 A.L.R. 1487', '11 Ohio Op. 246', '1938 U.S. LEXIS 984', '82 L. Ed. 1188', '58 S. Ct. 817', '304 U.S. 64']",Miriam Marks,Cited by,
103732,https://www.courtlistener.com/opinion/103732/garrett-v-moore-mccormack-co-inc/,96741,https://www.courtlistener.com/opinion/96741/the-hamilton/,,The Hamilton,"['1907 U.S. LEXIS 1234', '52 L. Ed. 264', '28 S. Ct. 133', '207 U.S. 398']",Miriam Marks,Cited by,
103732,https://www.courtlistener.com/opinion/103732/garrett-v-moore-mccormack-co-inc/,99949,https://www.courtlistener.com/opinion/99949/pacific-mail-steamship-co-v-lucas/,Lucas,Pacific Mail Steamship Co. v. Lucas,"['1922 U.S. LEXIS 2268', '66 L. Ed. 614', '42 S. Ct. 308', '258 U.S. 266']",Miriam Marks,Cited by,
103732,https://www.courtlistener.com/opinion/103732/garrett-v-moore-mccormack-co-inc/,98958,https://www.courtlistener.com/opinion/98958/southern-pacific-company-v-jensen/,,Southern Pacific Company v. Jensen,"['1996 A.M.C. 2076', '1917 U.S. LEXIS 1628', '61 L. Ed. 1086', '37 S. Ct. 524', '244 U.S. 205']",Miriam Marks,Cited by,
103732,https://www.courtlistener.com/opinion/103732/garrett-v-moore-mccormack-co-inc/,100385,https://www.courtlistener.com/opinion/100385/panama-railroad-v-johnson/,,Panama Railroad v. Johnson,"['1924 U.S. LEXIS 2517', '68 L. Ed. 748', '44 S. Ct. 391', '264 U.S. 375']",Miriam Marks,Cited by,
