filename,citing_cluster_id,citing_decision_name,citing_url,citing_opinions,citing_filenames,cited_cluster_id,cited_decision_name,cited_url,cited_name_short,cited_name,cited_name_full,cited_citations,overruled,note,use_full_opinion
0574.107979_cites_98094.txt,107979,"Chimel v. California,395 U.S. 752  (1969)",https://www.courtlistener.com/opinion/107979/chimel-v-california/,"[{'opinion_id': 9841975, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841975/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_020lead.txt'}, {'opinion_id': 9841976, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841976/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_030concurrence.txt'}, {'opinion_id': 9841977, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841977/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_040dissent.txt'}, {'opinion_id': 107979, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107979/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_010combined.txt'}]","['107979_020lead.txt', '107979_030concurrence.txt', '107979_040dissent.txt', '107979_010combined.txt']",98094,Weeks v. United States (1914),https://www.courtlistener.com/opinion/98094/weeks-v-united-states/,Weeks,Weeks v. United States,Weeks v. United States,"['232 U.S. 383', '34 S. Ct. 341', '58 L. Ed. 652', '1914 U.S. LEXIS 1368']",no,,0
0575.107979_cites_104576.txt,107979,"Chimel v. California,395 U.S. 752  (1969)",https://www.courtlistener.com/opinion/107979/chimel-v-california/,"[{'opinion_id': 9841975, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841975/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_020lead.txt'}, {'opinion_id': 9841976, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841976/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_030concurrence.txt'}, {'opinion_id': 9841977, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841977/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_040dissent.txt'}, {'opinion_id': 107979, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107979/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_010combined.txt'}]","['107979_020lead.txt', '107979_030concurrence.txt', '107979_040dissent.txt', '107979_010combined.txt']",104576,Trupiano v. United States (1948),https://www.courtlistener.com/opinion/104576/trupiano-v-united-states/,Trupiano,Trupiano v. United States,TRUPIANO Et Al. v. UNITED STATES,"['92 L. Ed. 2d 1663', '68 S. Ct. 1229', '334 U.S. 699', '1948 U.S. LEXIS 1986', '92 L. Ed. 1663']",no,,0
0576.107979_cites_101164.txt,107979,"Chimel v. California,395 U.S. 752  (1969)",https://www.courtlistener.com/opinion/107979/chimel-v-california/,"[{'opinion_id': 9841975, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841975/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_020lead.txt'}, {'opinion_id': 9841976, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841976/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_030concurrence.txt'}, {'opinion_id': 9841977, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841977/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_040dissent.txt'}, {'opinion_id': 107979, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107979/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_010combined.txt'}]","['107979_020lead.txt', '107979_030concurrence.txt', '107979_040dissent.txt', '107979_010combined.txt']",101164,Marron v. United States (1927),https://www.courtlistener.com/opinion/101164/marron-v-united-states/,Marron,Marron v. United States,Marron v. United States.,"['275 U.S. 192', '48 S. Ct. 74', '72 L. Ed. 231', '1927 U.S. LEXIS 273']",no,,0
0577.107979_cites_101643.txt,107979,"Chimel v. California,395 U.S. 752  (1969)",https://www.courtlistener.com/opinion/107979/chimel-v-california/,"[{'opinion_id': 9841975, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841975/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_020lead.txt'}, {'opinion_id': 9841976, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841976/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_030concurrence.txt'}, {'opinion_id': 9841977, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841977/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_040dissent.txt'}, {'opinion_id': 107979, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107979/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_010combined.txt'}]","['107979_020lead.txt', '107979_030concurrence.txt', '107979_040dissent.txt', '107979_010combined.txt']",101643,Go-Bart Importing Co. v. United States (1931),https://www.courtlistener.com/opinion/101643/go-bart-importing-co-v-united-states/,,Go-Bart Importing Co. v. United States,GO-BART IMPORTING COMPANY Et Al. v. UNITED STATES,"['282 U.S. 344', '51 S. Ct. 153', '75 L. Ed. 374', '1931 U.S. LEXIS 842']",no,,0
0578.107979_cites_107729.txt,107979,"Chimel v. California,395 U.S. 752  (1969)",https://www.courtlistener.com/opinion/107979/chimel-v-california/,"[{'opinion_id': 9841975, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841975/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_020lead.txt'}, {'opinion_id': 9841976, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841976/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_030concurrence.txt'}, {'opinion_id': 9841977, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841977/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_040dissent.txt'}, {'opinion_id': 107979, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107979/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_010combined.txt'}]","['107979_020lead.txt', '107979_030concurrence.txt', '107979_040dissent.txt', '107979_010combined.txt']",107729,Terry v. Ohio (1968),https://www.courtlistener.com/opinion/107729/terry-v-ohio/,Terry,Terry v. Ohio,Terry v. Ohio,"['20 L. Ed. 2d 889', '88 S. Ct. 1868', '392 U.S. 1', '1968 U.S. LEXIS 1345', '44 Ohio Op. 2d 383']",no,,0
0579.107979_cites_100567.txt,107979,"Chimel v. California,395 U.S. 752  (1969)",https://www.courtlistener.com/opinion/107979/chimel-v-california/,"[{'opinion_id': 9841975, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841975/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_020lead.txt'}, {'opinion_id': 9841976, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841976/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_030concurrence.txt'}, {'opinion_id': 9841977, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841977/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_040dissent.txt'}, {'opinion_id': 107979, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107979/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_010combined.txt'}]","['107979_020lead.txt', '107979_030concurrence.txt', '107979_040dissent.txt', '107979_010combined.txt']",100567,Carroll v. United States (1925),https://www.courtlistener.com/opinion/100567/carroll-v-united-states/,Carroll,Carroll v. United States,Carroll Et Al. v. United States,"['267 U.S. 132', '45 S. Ct. 280', '69 L. Ed. 543', '1925 U.S. LEXIS 361']",no,,0
0580.107979_cites_104422.txt,107979,"Chimel v. California,395 U.S. 752  (1969)",https://www.courtlistener.com/opinion/107979/chimel-v-california/,"[{'opinion_id': 9841975, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841975/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_020lead.txt'}, {'opinion_id': 9841976, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841976/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_030concurrence.txt'}, {'opinion_id': 9841977, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9841977/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_040dissent.txt'}, {'opinion_id': 107979, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107979/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107979_010combined.txt'}]","['107979_020lead.txt', '107979_030concurrence.txt', '107979_040dissent.txt', '107979_010combined.txt']",104422,Harris v. United States (1947),https://www.courtlistener.com/opinion/104422/harris-v-united-states/,Harris,Harris v. United States,Harris v. United States,"['67 S. Ct. 1098', '331 U.S. 145', '91 L. Ed. 1399', '1947 U.S. LEXIS 2936']",yes,,0
0581.107748_cites_90897.txt,107748,"Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)",https://www.courtlistener.com/opinion/107748/jones-v-alfred-h-mayer-co/,"[{'opinion_id': 9423804, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423804/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_020lead.txt'}, {'opinion_id': 9423805, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423805/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_030concurrence.txt'}, {'opinion_id': 9423806, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423806/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_040dissent.txt'}, {'opinion_id': 107748, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107748/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_010combined.txt'}]","['107748_020lead.txt', '107748_030concurrence.txt', '107748_040dissent.txt', '107748_010combined.txt']",90897,Civil Rights Cases (1883),https://www.courtlistener.com/opinion/90897/civil-rights-cases/,Civil Rights Cases,Civil Rights Cases,Civil Rights Cases,"['109 U.S. 3', '3 S. Ct. 18', '27 L. Ed. 835', '1883 U.S. LEXIS 928']",no,,0
0582.107748_cites_104546.txt,107748,"Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)",https://www.courtlistener.com/opinion/107748/jones-v-alfred-h-mayer-co/,"[{'opinion_id': 9423804, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423804/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_020lead.txt'}, {'opinion_id': 9423805, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423805/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_030concurrence.txt'}, {'opinion_id': 9423806, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423806/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_040dissent.txt'}, {'opinion_id': 107748, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107748/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_010combined.txt'}]","['107748_020lead.txt', '107748_030concurrence.txt', '107748_040dissent.txt', '107748_010combined.txt']",104546,Hurd v. Hodge (1948),https://www.courtlistener.com/opinion/104546/hurd-v-hodge/,Hurd,Hurd v. Hodge,HURD Et Ux. v. HODGE Et Al.,"['92 L. Ed. 2d 1187', '68 S. Ct. 847', '334 U.S. 24', '1948 U.S. LEXIS 2765', '92 L. Ed. 1187']",no,,0
0583.107748_cites_1447641.txt,107748,"Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)",https://www.courtlistener.com/opinion/107748/jones-v-alfred-h-mayer-co/,"[{'opinion_id': 9423804, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423804/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_020lead.txt'}, {'opinion_id': 9423805, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423805/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_030concurrence.txt'}, {'opinion_id': 9423806, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423806/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_040dissent.txt'}, {'opinion_id': 107748, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107748/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_010combined.txt'}]","['107748_020lead.txt', '107748_030concurrence.txt', '107748_040dissent.txt', '107748_010combined.txt']",1447641,Hodges v. United States (1906),https://www.courtlistener.com/opinion/1447641/hodges-v-united-states/,Hodges,Hodges v. United States,"Reuben Hodges, William R. Clampit, and Wash McKinney Plffs. In Err. v. United States","['203 U.S. 1', '27 S. Ct. 6', '51 L. Ed. 65', '1906 U.S. LEXIS 432']",yes,,0
0584.107748_cites_100887.txt,107748,"Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)",https://www.courtlistener.com/opinion/107748/jones-v-alfred-h-mayer-co/,"[{'opinion_id': 9423804, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423804/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_020lead.txt'}, {'opinion_id': 9423805, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423805/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_030concurrence.txt'}, {'opinion_id': 9423806, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423806/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_040dissent.txt'}, {'opinion_id': 107748, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107748/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_010combined.txt'}]","['107748_020lead.txt', '107748_030concurrence.txt', '107748_040dissent.txt', '107748_010combined.txt']",100887,Corrigan v. Buckley (1926),https://www.courtlistener.com/opinion/100887/corrigan-v-buckley/,Corrigan,Corrigan v. Buckley,CORRIGAN Et Al. v. BUCKLEY,"['271 U.S. 323', '46 S. Ct. 521', '70 L. Ed. 969', '1926 U.S. LEXIS 884']",no,,0
0585.107748_cites_90040.txt,107748,"Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)",https://www.courtlistener.com/opinion/107748/jones-v-alfred-h-mayer-co/,"[{'opinion_id': 9423804, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423804/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_020lead.txt'}, {'opinion_id': 9423805, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423805/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_030concurrence.txt'}, {'opinion_id': 9423806, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9423806/', 'opinion_type': '040dissent', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_040dissent.txt'}, {'opinion_id': 107748, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107748/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107748_010combined.txt'}]","['107748_020lead.txt', '107748_030concurrence.txt', '107748_040dissent.txt', '107748_010combined.txt']",90040,Virginia v. Rives (1880),https://www.courtlistener.com/opinion/90040/virginia-v-rives/,Rives,Virginia v. Rives,Virginia v. Rives,"['100 U.S. 313', '25 L. Ed. 667', '1879 U.S. LEXIS 1831']",no,,0
0586.107973_cites_1178568.txt,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",https://www.courtlistener.com/opinion/107973/lear-inc-v-adkins/,"[{'opinion_id': 9424086, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424086/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_020lead.txt'}, {'opinion_id': 9424087, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424087/', 'opinion_type': '035concurrenceinpart', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_035concurrenceinpart.txt'}, {'opinion_id': 9424088, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424088/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_030concurrence.txt'}, {'opinion_id': 107973, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107973/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_010combined.txt'}]","['107973_020lead.txt', '107973_035concurrenceinpart.txt', '107973_030concurrence.txt', '107973_010combined.txt']",1178568,"Adkins v. Lear, Inc. (1967)",https://www.courtlistener.com/opinion/1178568/adkins-v-lear-inc/,Adkins,"Adkins v. Lear, Inc.","JOHN S. ADKINS, Plaintiff and Appellant, v. LEAR, INCORPORATED, Defendant and Appellant","['67 Cal. 2d 882', '435 P.2d 321', '64 Cal. Rptr. 545']",no,,0
0587.107973_cites_106758.txt,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",https://www.courtlistener.com/opinion/107973/lear-inc-v-adkins/,"[{'opinion_id': 9424086, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424086/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_020lead.txt'}, {'opinion_id': 9424087, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424087/', 'opinion_type': '035concurrenceinpart', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_035concurrenceinpart.txt'}, {'opinion_id': 9424088, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424088/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_030concurrence.txt'}, {'opinion_id': 107973, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107973/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_010combined.txt'}]","['107973_020lead.txt', '107973_035concurrenceinpart.txt', '107973_030concurrence.txt', '107973_010combined.txt']",106758,"Compco Corp. v. Day-Brite Lighting, Inc. (1964)",https://www.courtlistener.com/opinion/106758/compco-corp-v-day-brite-lighting-inc/,Compco Co,"Compco Corp. v. Day-Brite Lighting, Inc.","Compco Corporation v. Day-Brite Lighting, Inc.","['11 L. Ed. 2d 669', '84 S. Ct. 779', '376 U.S. 234', '1964 U.S. LEXIS 2366']",no,,0
0588.107973_cites_104816.txt,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",https://www.courtlistener.com/opinion/107973/lear-inc-v-adkins/,"[{'opinion_id': 9424086, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424086/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_020lead.txt'}, {'opinion_id': 9424087, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424087/', 'opinion_type': '035concurrenceinpart', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_035concurrenceinpart.txt'}, {'opinion_id': 9424088, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424088/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_030concurrence.txt'}, {'opinion_id': 107973, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107973/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_010combined.txt'}]","['107973_020lead.txt', '107973_035concurrenceinpart.txt', '107973_030concurrence.txt', '107973_010combined.txt']",8928994,"Automatic Radio Mfg. Co., Inc. v. Hazeltine Research, Inc (1950)",https://www.courtlistener.com/opinion/8928994/automatic-radio-manufacturing-co-v-hazeltine-research-inc/,,"Automatic Radio Manufacturing Co. v. Hazeltine Research, Inc.","AUTOMATIC RADIO MANUFACTURING CO., INC. v. HAZELTINE RESEARCH, INC.",['339 U.S. 827'],yes,,0
0589.107973_cites_106757.txt,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",https://www.courtlistener.com/opinion/107973/lear-inc-v-adkins/,"[{'opinion_id': 9424086, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424086/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_020lead.txt'}, {'opinion_id': 9424087, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424087/', 'opinion_type': '035concurrenceinpart', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_035concurrenceinpart.txt'}, {'opinion_id': 9424088, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424088/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_030concurrence.txt'}, {'opinion_id': 107973, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107973/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_010combined.txt'}]","['107973_020lead.txt', '107973_035concurrenceinpart.txt', '107973_030concurrence.txt', '107973_010combined.txt']",106757,"Sears, Roebuck & Co. v. Stiffel Co. (1964)",https://www.courtlistener.com/opinion/106757/sears-roebuck-co-v-stiffel-co/,Stiffel Co,"Sears, Roebuck & Co. v. Stiffel Co.","Sears, Roebuck & Co. v. Stiffel Company","['11 L. Ed. 2d 661', '84 S. Ct. 784', '376 U.S. 225', '1964 U.S. LEXIS 2365']",no,,0
0590.107973_cites_100520.txt,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",https://www.courtlistener.com/opinion/107973/lear-inc-v-adkins/,"[{'opinion_id': 9424086, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424086/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_020lead.txt'}, {'opinion_id': 9424087, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424087/', 'opinion_type': '035concurrenceinpart', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_035concurrenceinpart.txt'}, {'opinion_id': 9424088, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424088/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_030concurrence.txt'}, {'opinion_id': 107973, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107973/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_010combined.txt'}]","['107973_020lead.txt', '107973_035concurrenceinpart.txt', '107973_030concurrence.txt', '107973_010combined.txt']",100520,Westinghouse Electric & Manufacturing Co. v. Formica Insulation Co. (1924),https://www.courtlistener.com/opinion/100520/westinghouse-electric-manufacturing-co-v-formica-insulation-co/,,Westinghouse Electric & Manufacturing Co. v. Formica Insulation Co.,Westinghouse Electric & Manufacturing Company v. Formica Insulation Company,"['266 U.S. 342', '45 S. Ct. 117', '69 L. Ed. 316', '1924 U.S. LEXIS 2675']",no,,0
0591.107973_cites_104194.txt,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",https://www.courtlistener.com/opinion/107973/lear-inc-v-adkins/,"[{'opinion_id': 9424086, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424086/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_020lead.txt'}, {'opinion_id': 9424087, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424087/', 'opinion_type': '035concurrenceinpart', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_035concurrenceinpart.txt'}, {'opinion_id': 9424088, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424088/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_030concurrence.txt'}, {'opinion_id': 107973, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107973/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_010combined.txt'}]","['107973_020lead.txt', '107973_035concurrenceinpart.txt', '107973_030concurrence.txt', '107973_010combined.txt']",104194,Scott Paper Co. v. Marcalus Manufacturing Co. (1945),https://www.courtlistener.com/opinion/104194/scott-paper-co-v-marcalus-manufacturing-co/,,Scott Paper Co. v. Marcalus Manufacturing Co.,"SCOTT PAPER CO. v. MARCALUS MANUFACTURING CO., INC. Et Al.","['326 U.S. 249', '66 S. Ct. 101', '90 L. Ed. 47', '1945 U.S. LEXIS 2633', '67 U.S.P.Q. (BNA) 193']",no,,0
0592.107973_cites_103320.txt,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",https://www.courtlistener.com/opinion/107973/lear-inc-v-adkins/,"[{'opinion_id': 9424086, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424086/', 'opinion_type': '020lead', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_020lead.txt'}, {'opinion_id': 9424087, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424087/', 'opinion_type': '035concurrenceinpart', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_035concurrenceinpart.txt'}, {'opinion_id': 9424088, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/9424088/', 'opinion_type': '030concurrence', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_030concurrence.txt'}, {'opinion_id': 107973, 'opinion_api': 'https://www.courtlistener.com/api/rest/v4/opinions/107973/', 'opinion_type': '010combined', 'opinion_source': 'html_with_citations', 'opinion_filename': '107973_010combined.txt'}]","['107973_020lead.txt', '107973_035concurrenceinpart.txt', '107973_030concurrence.txt', '107973_010combined.txt']",103320,McGoldrick v. Compagnie Generale Transatlantique (1940),https://www.courtlistener.com/opinion/103320/mcgoldrick-v-compagnie-generale-transatlantique/,McGoldrick,McGoldrick v. Compagnie Generale Transatlantique,"McGOLDRICK, COMPTROLLER OF THE CITY OF NEW YORK, v. COMPAGNIE GENERALE TRANSATLANTIQUE","['309 U.S. 430', '60 S. Ct. 670', '84 L. Ed. 849', '1940 U.S. LEXIS 1082']",no,,0
