citing_opinion_id,citing_index,court,docket_id,cluster_id,citing_decision_name,cited_opinion_id,cited_index,depth,cited_decision_name,overruled,notes,opinion_types,opinion_sources,cite_names,filename
107979,66,scotus,1507658,107979,"Chimel v. California,395 U.S. 752  (1969)",106021,2,6,Abel v. United States (1960),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Abel', '362 U.S. 217']",0565.107979_cites_106021.txt
107979,66,scotus,1507658,107979,"Chimel v. California,395 U.S. 752  (1969)",98094,3,6,Weeks v. United States (1914),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['232 U.S. 383', 'Weeks']",0566.107979_cites_98094.txt
107979,66,scotus,1507658,107979,"Chimel v. California,395 U.S. 752  (1969)",104576,4,5,Trupiano v. United States (1948),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['334 U.S. 699', 'Trupiano']",0567.107979_cites_104576.txt
107979,66,scotus,1507658,107979,"Chimel v. California,395 U.S. 752  (1969)",101164,5,5,Marron v. United States (1927),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Marron', '275 U.S. 192']",0568.107979_cites_101164.txt
107979,66,scotus,1507658,107979,"Chimel v. California,395 U.S. 752  (1969)",101643,6,5,Go-Bart Importing Co. v. United States (1931),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['so."" 282 U.S., at 358', '282 U.S. 344', 'lawful. 282 U.S., at 356', 'place."" 282 U.S., at 358']",0569.107979_cites_101643.txt
107979,66,scotus,1507658,107979,"Chimel v. California,395 U.S. 752  (1969)",107729,7,5,Terry v. Ohio (1968),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['392 U.S. 1', 'Ohio']",0570.107979_cites_107729.txt
107979,66,scotus,1507658,107979,"Chimel v. California,395 U.S. 752  (1969)",100567,8,5,Carroll v. United States (1925),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['267 U.S. 132'],0571.107979_cites_100567.txt
107979,66,scotus,1507658,107979,"Chimel v. California,395 U.S. 752  (1969)",104422,9,5,Harris v. United States (1947),yes,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Harris', '331 U.S. 145', 'all."" 331 U.S., at 197']",0572.107979_cites_104422.txt
107748,67,scotus,46388,107748,"Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)",90897,0,21,Civil Rights Cases (1883),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['109 U. S., at 24', 'Ibid.', 'Buckley', '109 U. S., at 17', 'Corrigan', '109 U. S., at 22', '109 U. S. 3']",0573.107748_cites_90897.txt
107748,67,scotus,46388,107748,"Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)",104546,1,10,Hurd v. Hodge (1948),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['334 U. S. 24', 'Hurd', 'supra', ' Hurd', '334 U. S., at 34', '334 U. S., at 31']",0574.107748_cites_104546.txt
107748,67,scotus,46388,107748,"Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)",1447641,2,6,Hodges v. United States (1906),yes,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['203 U. S. 1', 'Ibid.', '203 U. S., at 37', 'Hodges', '203 U. S., at 17']",0575.107748_cites_1447641.txt
107748,67,scotus,46388,107748,"Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)",100887,3,4,Corrigan v. Buckley (1926),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Corrigan', '271 U. S., at 330-331', 'Buckley', '271 U. S. 323']",0576.107748_cites_100887.txt
107748,67,scotus,46388,107748,"Jones v. Alfred H. Mayer Co.,392 U.S. 409  (1969)",90040,4,4,Virginia v. Rives (1880),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['100 U. S. 313', 'Virginia', 'supra']",0577.107748_cites_90040.txt
107973,68,scotus,101769,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",1178568,0,9,"Adkins v. Lear, Inc. (1967)",no,,"['030concurrence', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['67 Cal. 2d, at 913', '67 Cal. 2d, at', '67 Cal. 2d, at 915', '67 Cal. 2d 882', '67 Cal. 2d, at 906', '67 Cal. 2d, at 907']",0578.107973_cites_1178568.txt
107973,68,scotus,101769,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",106758,1,3,"Compco Corp. v. Day-Brite Lighting, Inc. (1964)",no,,"['030concurrence', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['376 U. S. 234'],0579.107973_cites_106758.txt
107973,68,scotus,101769,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",104816,2,2,"Automatic Radio Mfg. Co., Inc. v. Hazeltine Research, Inc (1950)",yes,,"['030concurrence', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['339 U. S., at 836', '339 U. S. 827']",0580.107973_cites_104816.txt
107973,68,scotus,101769,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",106757,3,2,"Sears, Roebuck & Co. v. Stiffel Co. (1964)",no,,"['030concurrence', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['376 U. S. 225'],0581.107973_cites_106757.txt
107973,68,scotus,101769,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",100520,4,2,Westinghouse Electric & Manufacturing Co. v. Formica Insulation Co. (1924),no,,"['030concurrence', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['266 U. S., at 351', '266 U. S. 342']",0582.107973_cites_100520.txt
107973,68,scotus,101769,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",104194,5,2,Scott Paper Co. v. Marcalus Manufacturing Co. (1945),no,,"['030concurrence', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['326 U. S. 249'],0583.107973_cites_104194.txt
107973,68,scotus,101769,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",103320,6,2,McGoldrick v. Compagnie Generale Transatlantique (1940),no,,"['030concurrence', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['McGoldrick', '309 U. S. 430']",0584.107973_cites_103320.txt
107973,68,scotus,101769,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",104256,7,2,Wilson v. Cook (1946),no,,"['030concurrence', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['327 U. S. 474'],0585.107973_cites_104256.txt
107973,68,scotus,101769,107973,"Lear, Inc. v. Adkins,395 U.S. 653  (1969)",106930,8,2,Brulotte v. Thys Co. (1964),no,,"['030concurrence', '035concurrenceinpart', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['379 U. S. 29'],0586.107973_cites_106930.txt
107919,69,scotus,1507608,107919,"Moore v. Ogilvie,394 U.S. 814  (1969)",106850,0,5,Reynolds v. Sims (1964),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Sims, supra', 'Sims', 'franchise."" 377 U.S., at 555', '377 U.S. 533', 'Reynolds']",0587.107919_cites_106850.txt
107919,69,scotus,1507608,107919,"Moore v. Ogilvie,394 U.S. 814  (1969)",104593,1,5,MacDougall v. Green (1948),yes,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Green', 'MacDougall', 'former."" 335 U.S., at 284', '335 U.S. 281', ' MacDougall', 'Green, supra']",0588.107919_cites_104593.txt
107919,69,scotus,1507608,107919,"Moore v. Ogilvie,394 U.S. 814  (1969)",107449,2,3,Dusch v. Davis (1967),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['387 U.S. 112', 'Dusch']",0589.107919_cites_107449.txt
107919,69,scotus,1507608,107919,"Moore v. Ogilvie,394 U.S. 814  (1969)",104311,3,2,Colegrove v. Green (1946),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['328 U.S. 549', 'category, 328 U.S., at 552', 'Colegrove', 'Green']",0590.107919_cites_104311.txt
107919,69,scotus,1507608,107919,"Moore v. Ogilvie,394 U.S. 814  (1969)",106366,4,2,Baker v. Carr (1962),no,,"['040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['369 U.S. 186', 'presented. 369 U.S., at 198-204']",0591.107919_cites_106366.txt
108114,70,scotus,287659,108114,"Ashe v. Swenson,397 U.S. 436  (1970)",105687,0,15,Hoag v. New Jersey (1958),yes,,"['040dissent', '030concurrence', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['"" 356 U.S., at 469-470', 'estoppel. 356 U.S., at 471', 'Hoag', 'Jersey, supra', 'justice."" 356 U.S., at 468', 'unfairness,"" 356 U.S., at 467', '356 U.S. 464']",0592.108114_cites_105687.txt
108114,70,scotus,287659,108114,"Ashe v. Swenson,397 U.S. 436  (1970)",105860,1,4,Abbate v. United States (1959),no,,"['040dissent', '030concurrence', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['359 U.S. 187', 'Abbate', 'Abbate, supra']",0593.108114_cites_105860.txt
108114,70,scotus,287659,108114,"Ashe v. Swenson,397 U.S. 436  (1970)",107978,2,4,North Carolina v. Pearce (1969),no,,"['040dissent', '030concurrence', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['395 U.S. 711'],0594.108114_cites_107978.txt
108114,70,scotus,287659,108114,"Ashe v. Swenson,397 U.S. 436  (1970)",107980,3,4,Benton v. Maryland (1969),no,,"['040dissent', '030concurrence', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['395 U.S. 784', 'Maryland', 'Benton']",0595.108114_cites_107980.txt
108114,70,scotus,287659,108114,"Ashe v. Swenson,397 U.S. 436  (1970)",105594,4,4,Green v. United States (1957),no,,"['040dissent', '030concurrence', '030concurrence', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['355 U.S. 184', 'Green']",0596.108114_cites_105594.txt
108154,71,scotus,442901,108154,"Boys Markets, Inc. v. Retail Clerk’s Union,398 U.S. 235  (1970)",106432,0,7,Sinclair Refining Co. v. Atkinson (1962),yes,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['said, 370 U.S., at 214-215', 'issuance."" 370 U.S., at 228', '370 U.S. 195']",0597.108154_cites_106432.txt
108154,71,scotus,442901,108154,"Boys Markets, Inc. v. Retail Clerk’s Union,398 U.S. 235  (1970)",105511,1,6,Textile Workers v. Lincoln Mills of Ala. (1957),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['353 U.S. 448', 'laws,"" 353 U.S., at 456', 'Mills, supra']",0598.108154_cites_105511.txt
108154,71,scotus,442901,108154,"Boys Markets, Inc. v. Retail Clerk’s Union,398 U.S. 235  (1970)",107655,2,5,"Avco Corp. v. Aero Lodge No. 735, International Ass'n of MacHinists & Aerospace Workers (1968)",no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['occasion."" 390 U.S., at 562', '390 U.S. 557']",0599.108154_cites_107655.txt
108154,71,scotus,442901,108154,"Boys Markets, Inc. v. Retail Clerk’s Union,398 U.S. 235  (1970)",103292,3,3,Helvering v. Hallock (1940),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Helvering', '309 U.S. 106']",0600.108154_cites_103292.txt
108164,72,scotus,392187,108164,"Price v. Georgia,398 U.S. 323  (1970)",105594,0,5,Green v. United States (1957),no,,['010combined'],['html_with_citations'],"['355 U.S. 184', 'Green']",0601.108164_cites_105594.txt
108164,72,scotus,392187,108164,"Price v. Georgia,398 U.S. 323  (1970)",1276937,1,3,Price v. State (1968),no,,['010combined'],['html_with_citations'],['163 S.E.2d 243'],0602.108164_cites_1276937.txt
108164,72,scotus,392187,108164,"Price v. Georgia,398 U.S. 323  (1970)",97237,2,3,Brantley v. Georgia (1910),yes,,['010combined'],['html_with_citations'],['217 U.S. 284'],0603.108164_cites_97237.txt
108164,72,scotus,392187,108164,"Price v. Georgia,398 U.S. 323  (1970)",94515,3,2,United States v. Ball (1896),no,,['010combined'],['html_with_citations'],"['Ball', '163 U.S. 662']",0604.108164_cites_94515.txt
108164,72,scotus,392187,108164,"Price v. Georgia,398 U.S. 323  (1970)",1395638,4,2,Price v. State (1968),no,,['010combined'],['html_with_citations'],"['Price', '224 Ga. 306', '161 S.E.2d 825']",0605.108164_cites_1395638.txt
108164,72,scotus,392187,108164,"Price v. Georgia,398 U.S. 323  (1970)",268703,5,2, (1965),no,,['010combined'],['html_with_citations'],['348 F.2d 844'],0606.108164_cites_268703.txt
108186,73,scotus,2459177,108186,"Williams v. Florida,399 U.S. 78  (1970)",107685,0,14,Duncan v. Louisiana (1968),no,,"['035concurrenceinpart', '040dissent', '035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['system,"" 391 U.S., at 173', 'Louisiana', 'Duncan', 'Louisiana, supra', '391 U.S. 145']",0607.108186_cites_107685.txt
108186,73,scotus,2459177,108186,"Williams v. Florida,399 U.S. 78  (1970)",94866,1,6,Thompson v. Utah (1898),yes,,"['035concurrenceinpart', '040dissent', '035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Utah', 'See 170 U.S., at 345', '170 U.S. 343', 'Thompson', 'less."" 170 U.S., at 349', 'See 170 U.S., at 353']",0608.108186_cites_94866.txt
108186,73,scotus,2459177,108186,"Williams v. Florida,399 U.S. 78  (1970)",95043,2,6,Capital Traction Co. v. Hof (1899),no,,"['035concurrenceinpart', '040dissent', '035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['174 U.S. 1'],0609.108186_cites_95043.txt
108186,73,scotus,2459177,108186,"Williams v. Florida,399 U.S. 78  (1970)",106862,3,6,Malloy v. Hogan (1964),no,,"['035concurrenceinpart', '040dissent', '035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['justified."" 378 U.S., at 11', 'Malloy', '378 U.S. 1']",0610.108186_cites_106862.txt
108186,73,scotus,2459177,108186,"Williams v. Florida,399 U.S. 78  (1970)",96270,4,4,Rassmussen v. United States (1905),no,,"['035concurrenceinpart', '040dissent', '035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['See 197 U.S., at 519', '197 U.S. 516']",0611.108186_cites_96270.txt
108186,73,scotus,2459177,108186,"Williams v. Florida,399 U.S. 78  (1970)",92280,5,4,Callan v. Wilson (1888),no,,"['035concurrenceinpart', '040dissent', '035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Callan', '127 U.S. 540', 'Constitution."" 127 U.S., at 557']",0612.108186_cites_92280.txt
108186,73,scotus,2459177,108186,"Williams v. Florida,399 U.S. 78  (1970)",106641,6,4,Ker v. California (1963),no,,"['035concurrenceinpart', '040dissent', '035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['California', '374 U.S. 23', 'result, 374 U.S., at 44']",0613.108186_cites_106641.txt
108186,73,scotus,2459177,108186,"Williams v. Florida,399 U.S. 78  (1970)",102801,7,4,District of Columbia v. Clawans (1937),no,,"['035concurrenceinpart', '040dissent', '035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Clawans', 'Clawans, supra', 'grave. 300 U.S., at 625', '300 U.S. 617']",0614.108186_cites_102801.txt
108186,73,scotus,2459177,108186,"Williams v. Florida,399 U.S. 78  (1970)",107486,8,4,United States v. Wade (1967),no,,"['035concurrenceinpart', '040dissent', '035concurrenceinpart', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']",['388 U.S. 218'],0615.108186_cites_107486.txt
108362,74,scotus,92633,108362,"Griffin v. Breckenridge,403 U.S. 88  (1971)",90728,0,6,United States v. Harris (1883),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Harris', '106 U.S. 629', 'Amendment. 106 U.S., at 640-641', 'Harris, supra']",0616.108362_cites_90728.txt
108362,74,scotus,92633,108362,"Griffin v. Breckenridge,403 U.S. 88  (1971)",107201,1,3,United States v. Guest (1966),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']",['383 U.S. 745'],0617.108362_cites_107201.txt
108362,74,scotus,92633,108362,"Griffin v. Breckenridge,403 U.S. 88  (1971)",107748,2,3,Jones v. Alfred H. Mayer Co. (1968),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Jones', '392 U.S. 409']",0618.108362_cites_107748.txt
108362,74,scotus,92633,108362,"Griffin v. Breckenridge,403 U.S. 88  (1971)",96885,3,3,Twining v. New Jersey (1908),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['211 U.S. 78', 'Twining']",0619.108362_cites_96885.txt
108350,75,scotus,442430,108350,"Perez v. Campbell,402 U.S. 637  (1971)",103548,0,9,Reitz v. Mealey (1941),yes,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['314 U.S. 33', 'safety."" 314 U.S., at 36-37', 'question,"" 314 U.S., at 38', 'methods."" 314 U.S., at 43', 'highways, 314 U.S., at 36', 'safety."" 314 U.S., at 37', 'Reitz']",0620.108350_cites_103548.txt
108350,75,scotus,442430,108350,"Perez v. Campbell,402 U.S. 637  (1971)",1198518,1,7,Schecter v. Killingsworth (1963),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['380 P.2d 136', 'Schecter', '93 Ariz. 273', 'Killingsworth']",0621.108350_cites_1198518.txt
108350,75,scotus,442430,108350,"Perez v. Campbell,402 U.S. 637  (1971)",288328,2,5, (1970),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['paid. 421 F.2d, at 624', '421 F.2d 619']",0622.108350_cites_288328.txt
108350,75,scotus,442430,108350,"Perez v. Campbell,402 U.S. 637  (1971)",106365,3,5,Kesler v. Department of Public Safety of Utah (1962),yes,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","[' Kesler', '369 U.S. 153', 'Kesler']",0623.108350_cites_106365.txt
108350,75,scotus,442430,108350,"Perez v. Campbell,402 U.S. 637  (1971)",100616,4,4,Lewis v. Roberts (1925),no,,"['030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'html_with_citations']","['Lewis', 'Roberts, supra', '267 U.S. 467']",0624.108350_cites_100616.txt
108730,76,scotus,414828,108730,"Braden v. 30th Judicial Circuit Court,410 U.S. 484  (1973)",104590,0,12,Ahrens v. Clark (1948),yes,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['"" 335 U.S., at 189', 'Clark, supra', '335 U.S. 188', 'Clark', 'purpose."" 335 U.S., at 191', 'Ahrens', 'question, 335 U.S., at 192']",0625.108730_cites_104590.txt
108730,76,scotus,414828,108730,"Braden v. 30th Judicial Circuit Court,410 U.S. 484  (1973)",107824,1,11,Smith v. Hooey (1969),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Hooey, supra', '393 U.S. 374', 'Smith', 'Hooey']",0626.108730_cites_107824.txt
108730,76,scotus,414828,108730,"Braden v. 30th Judicial Circuit Court,410 U.S. 484  (1973)",107679,2,10,Peyton v. Rowe (1968),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['391 U.S. 54', 'Rowe, supra', 'Rowe', 'Peyton']",0627.108730_cites_107679.txt
108730,76,scotus,414828,108730,"Braden v. 30th Judicial Circuit Court,410 U.S. 484  (1973)",91598,3,6,Ex Parte Royall (1886),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Constitution."" 117 U.S., at 251', 'Royall, supra', '117 U.S. 241']",0628.108730_cites_91598.txt
108730,76,scotus,414828,108730,"Braden v. 30th Judicial Circuit Court,410 U.S. 484  (1973)",108193,4,5,Nelson v. George (1970),no,,"['040dissent', '030concurrence', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Congress. 399 U.S., at 228', 'Nelson', '399 U.S. 224']",0629.108730_cites_108193.txt
108721,77,scotus,239783,108721,"Lehnhausen v. Lake Shore Auto Parts Co.,410 U.S. 356  (1973)",102839,0,5,Carmichael v. Southern Coal & Coke Co. (1937),no,,['010combined'],['html_with_citations'],['301 U.S. 495'],0630.108721_cites_102839.txt
108721,77,scotus,239783,108721,"Lehnhausen v. Lake Shore Auto Parts Co.,410 U.S. 356  (1973)",2042261,1,4,Lake Shore Auto Parts Co. v. Korzen (1971),no,,['010combined'],['html_with_citations'],"['49 Ill. 2d 137', '273 N.E.2d 592']",0631.108721_cites_2042261.txt
108721,77,scotus,239783,108721,"Lehnhausen v. Lake Shore Auto Parts Co.,410 U.S. 356  (1973)",103290,2,4,Madden v. Kentucky Ex Rel. Commissioner (1940),no,,['010combined'],['html_with_citations'],['309 U.S. 83'],0632.108721_cites_103290.txt
108721,77,scotus,239783,108721,"Lehnhausen v. Lake Shore Auto Parts Co.,410 U.S. 356  (1973)",97378,3,3,Flint v. Stone Tracy Co. (1911),no,,['010combined'],['html_with_citations'],"['220 U.S. 107', 'Flint']",0633.108721_cites_97378.txt
108721,77,scotus,239783,108721,"Lehnhausen v. Lake Shore Auto Parts Co.,410 U.S. 356  (1973)",101317,4,3,Quaker City Cab Co. v. Commonwealth of Pennsylvania (1928),yes,,['010combined'],['html_with_citations'],"['Pennsylvania', '277 U.S. 389']",0634.108721_cites_101317.txt
108889,78,scotus,443532,108889,"North Dakota State Board of Pharmacy v. Snyder’s Drug Stores, Inc.,414 U.S. 156  (1973)",101340,0,5,Louis K. Liggett Co. v. Baldridge (1928),yes,,['010combined'],['html_with_citations'],['278 U.S. 105'],0635.108889_cites_101340.txt
108889,78,scotus,443532,108889,"North Dakota State Board of Pharmacy v. Snyder’s Drug Stores, Inc.,414 U.S. 156  (1973)",107235,1,3,Mills v. Alabama (1966),no,,['010combined'],['html_with_citations'],['384 U.S. 214'],0636.108889_cites_107235.txt
108889,78,scotus,443532,108889,"North Dakota State Board of Pharmacy v. Snyder’s Drug Stores, Inc.,414 U.S. 156  (1973)",86449,2,3,Forgay v. Conrad (1848),no,,['010combined'],['html_with_citations'],['6 How. 201'],0637.108889_cites_86449.txt
108889,78,scotus,443532,108889,"North Dakota State Board of Pharmacy v. Snyder’s Drug Stores, Inc.,414 U.S. 156  (1973)",104183,3,3,"Radio Station Wow, Inc. v. Johnson (1945)",no,,['010combined'],['html_with_citations'],"['Johnson', '326 U.S. 120']",0638.108889_cites_104183.txt
108990,79,scotus,1139669,108990,"Edelman v. Jordan,415 U.S. 651  (1974)",96819,0,11,Ex Parte Young (1908),no,,"['040dissent', '040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Young, supra', '209 U.S. 123']",0639.108990_cites_96819.txt
108990,79,scotus,1139669,108990,"Edelman v. Jordan,415 U.S. 651  (1974)",106821,1,11,Parden v. Terminal Railway of Alabama State Docks Department (1964),no,,"['040dissent', '040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['377 U.S. 184', 'Parden', 'Parden, supra']",0640.108990_cites_106821.txt
108990,79,scotus,1139669,108990,"Edelman v. Jordan,415 U.S. 651  (1974)",108763,2,10,Employees of Department of Public Health v. Department of Public Health (1973),no,,"['040dissent', '040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['Employees, supra', 'Employees', '411 U.S. 279']",0641.108990_cites_108763.txt
108990,79,scotus,1139669,108990,"Edelman v. Jordan,415 U.S. 651  (1974)",105869,3,7,Petty v. Tennessee-Missouri Bridge Commission (1959),no,,"['040dissent', '040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['359 U.S. 275', 'Petty']",0642.108990_cites_105869.txt
108990,79,scotus,1139669,108990,"Edelman v. Jordan,415 U.S. 651  (1974)",104057,4,7,Ford Motor Co. v. Department of Treasury (1945),no,,"['040dissent', '040dissent', '040dissent', '020lead', '010combined']","['xml_harvard', 'xml_harvard', 'xml_harvard', 'xml_harvard', 'html_with_citations']","['323 U.S. 459', 'Court."" 323 U.S., at 466-467', 'Treasury, supra']",0643.108990_cites_104057.txt
